bgc_id,genome_id,region,accession,start_pos,end_pos,contig_edge,product,region_length,most_similar_known_cluster_id,most_similar_known_cluster_description,most_similar_known_cluster_type,similarity,source,gbk_path
JAUCFO010000001.1.region003,GCA_030348405.1,1.3,JAUCFO010000001.1,1543067,1563561,False,['terpene'],20494,BGC0002043,cittilin A/cittilin B,RiPP,0.07692307692307693,bgcflow,data/interim/antismash/7.0.0/GCA_030348405.1/JAUCFO010000001.1.region003.gbk
JAUCFO010000001.1.region004,GCA_030348405.1,1.4,JAUCFO010000001.1,2153107,2176646,False,['LAP'],23539,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348405.1/JAUCFO010000001.1.region004.gbk
JAUCFO010000001.1.region005,GCA_030348405.1,1.5,JAUCFO010000001.1,3076717,3097536,False,['terpene'],20819,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348405.1/JAUCFO010000001.1.region005.gbk
JAUCFO010000001.1.region006,GCA_030348405.1,1.6,JAUCFO010000001.1,3228598,3269687,False,['T3PKS'],41089,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348405.1/JAUCFO010000001.1.region006.gbk
JAUCFO010000001.1.region007,GCA_030348405.1,1.7,JAUCFO010000001.1,3806758,3830642,False,['lassopeptide'],23884,BGC0001356,paeninodin,RiPP,0.8,bgcflow,data/interim/antismash/7.0.0/GCA_030348405.1/JAUCFO010000001.1.region007.gbk
JAUCFO010000001.1.region008,GCA_030348405.1,1.8,JAUCFO010000001.1,4160387,4184575,False,['betalactone'],24188,BGC0001095,fengycin,NRP,0.4666666666666667,bgcflow,data/interim/antismash/7.0.0/GCA_030348405.1/JAUCFO010000001.1.region008.gbk
JAUCFO010000001.1.region009,GCA_030348405.1,1.9,JAUCFO010000001.1,4689048,4711475,False,['lanthipeptide-class-iv'],22427,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348405.1/JAUCFO010000001.1.region009.gbk
JAUCFT010000008.1.region001,GCA_030348195.1,1.1,JAUCFT010000008.1,616211,706076,False,['transAT-PKS'],89865,BGC0000178,elansolid A1,Polyketide:Trans-AT type I polyketide,0.1,bgcflow,data/interim/antismash/7.0.0/GCA_030348195.1/JAUCFT010000008.1.region001.gbk
JAUCFT010000008.1.region002,GCA_030348195.1,1.2,JAUCFT010000008.1,1711993,1733676,False,['ranthipeptide'],21683,BGC0002447,cerecyclin,RiPP,0.3,bgcflow,data/interim/antismash/7.0.0/GCA_030348195.1/JAUCFT010000008.1.region002.gbk
JAUCFT010000008.1.region003,GCA_030348195.1,1.3,JAUCFT010000008.1,1840003,1857235,False,['NI-siderophore'],17232,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348195.1/JAUCFT010000008.1.region003.gbk
JAUCFT010000008.1.region004,GCA_030348195.1,1.4,JAUCFT010000008.1,2546868,2572106,False,['betalactone'],25238,BGC0001095,fengycin,NRP,0.4,bgcflow,data/interim/antismash/7.0.0/GCA_030348195.1/JAUCFT010000008.1.region004.gbk
JAUCFT010000008.1.region005,GCA_030348195.1,1.5,JAUCFT010000008.1,2624878,2648457,False,['LAP'],23579,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348195.1/JAUCFT010000008.1.region005.gbk
JAUCFT010000008.1.region006,GCA_030348195.1,1.6,JAUCFT010000008.1,3050714,3072577,False,['terpene'],21863,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348195.1/JAUCFT010000008.1.region006.gbk
JAUCFT010000008.1.region007,GCA_030348195.1,1.7,JAUCFT010000008.1,4594078,4635260,False,['T3PKS'],41182,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348195.1/JAUCFT010000008.1.region007.gbk
JAUCFT010000008.1.region008,GCA_030348195.1,1.8,JAUCFT010000008.1,4694781,4718890,False,['lassopeptide'],24109,BGC0001356,paeninodin,RiPP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030348195.1/JAUCFT010000008.1.region008.gbk
JAUCFT010000006.1.region001,GCA_030348195.1,2.1,JAUCFT010000006.1,270366,317377,False,['NRPS'],47011,BGC0000600,thurincin H,RiPP,0.3,bgcflow,data/interim/antismash/7.0.0/GCA_030348195.1/JAUCFT010000006.1.region001.gbk
CP126102.1.region001,GCA_030123225.1,1.1,CP126102.1,457698,471212,False,['NI-siderophore'],13514,BGC0000942,petrobactin,Other,0.3333333333333333,bgcflow,data/interim/antismash/7.0.0/GCA_030123225.1/CP126102.1.region001.gbk
CP126102.1.region002,GCA_030123225.1,1.2,CP126102.1,2972388,2998225,False,"['terpene', 'LAP']",25837,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123225.1/CP126102.1.region002.gbk
CP126102.1.region003,GCA_030123225.1,1.3,CP126102.1,3440767,3481850,False,['T3PKS'],41083,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123225.1/CP126102.1.region003.gbk
CP128116.1.region001,GCA_030292055.1,1.1,CP128116.1,356674,420583,False,['NRPS'],63909,BGC0000433,surfactin,NRP:Lipopeptide,0.8695652173913043,bgcflow,data/interim/antismash/7.0.0/GCA_030292055.1/CP128116.1.region001.gbk
CP128116.1.region002,GCA_030292055.1,1.2,CP128116.1,869840,892438,False,['lanthipeptide-class-iii'],22598,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030292055.1/CP128116.1.region002.gbk
CP128116.1.region003,GCA_030292055.1,1.3,CP128116.1,1167798,1188252,False,['terpene'],20454,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030292055.1/CP128116.1.region003.gbk
CP128116.1.region004,GCA_030292055.1,1.4,CP128116.1,1813543,1919994,False,"['transAT-PKS', 'PKS-like', 'T3PKS', 'NRPS']",106451,BGC0001089,bacillaene,Polyketide+NRP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030292055.1/CP128116.1.region004.gbk
CP128116.1.region005,GCA_030292055.1,1.5,CP128116.1,2010297,2087514,False,"['NRPS', 'betalactone']",77217,BGC0001095,fengycin,NRP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030292055.1/CP128116.1.region005.gbk
CP128116.1.region006,GCA_030292055.1,1.6,CP128116.1,2157805,2179704,False,['terpene'],21899,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030292055.1/CP128116.1.region006.gbk
CP128116.1.region007,GCA_030292055.1,1.7,CP128116.1,2227219,2268317,False,['T3PKS'],41098,BGC0002432,laterocidine,NRP,0.05555555555555555,bgcflow,data/interim/antismash/7.0.0/GCA_030292055.1/CP128116.1.region007.gbk
CP128116.1.region008,GCA_030292055.1,1.8,CP128116.1,3136752,3188527,False,"['NRP-metallophore', 'NRPS']",51775,BGC0000309,bacillibactin,NRP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030292055.1/CP128116.1.region008.gbk
CP128116.1.region009,GCA_030292055.1,1.9,CP128116.1,3722617,3744230,False,['sactipeptide'],21613,BGC0000602,subtilosin A,RiPP:Thiopeptide,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030292055.1/CP128116.1.region009.gbk
CP128116.1.region010,GCA_030292055.1,1.10,CP128116.1,3750441,3791860,False,['other'],41419,BGC0001184,bacilysin,Other,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030292055.1/CP128116.1.region010.gbk
CP128116.1.region011,GCA_030292055.1,1.11,CP128116.1,4004930,4017114,False,['RiPP-like'],12184,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030292055.1/CP128116.1.region011.gbk
CP128137.1.region001,GCA_030292115.1,1.1,CP128137.1,1232594,1256129,False,['LAP'],23535,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030292115.1/CP128137.1.region001.gbk
CP128137.1.region002,GCA_030292115.1,1.2,CP128137.1,1838965,1908209,False,"['NRPS', 'T1PKS']",69244,BGC0001033,paenilamicin/paenilamicin A2/paenilamicin B1/paenilamicin B2,NRP+Polyketide,0.14285714285714285,bgcflow,data/interim/antismash/7.0.0/GCA_030292115.1/CP128137.1.region002.gbk
CP128137.1.region003,GCA_030292115.1,1.3,CP128137.1,1948786,1962504,False,['NI-siderophore'],13718,BGC0000942,petrobactin,Other,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030292115.1/CP128137.1.region003.gbk
CP128137.1.region004,GCA_030292115.1,1.4,CP128137.1,2290905,2342658,False,"['NRP-metallophore', 'NRPS']",51753,BGC0000309,bacillibactin,NRP,0.8571428571428571,bgcflow,data/interim/antismash/7.0.0/GCA_030292115.1/CP128137.1.region004.gbk
CP128137.1.region005,GCA_030292115.1,1.5,CP128137.1,2488580,2513819,False,['betalactone'],25239,BGC0001095,fengycin,NRP,0.4,bgcflow,data/interim/antismash/7.0.0/GCA_030292115.1/CP128137.1.region005.gbk
CP128137.1.region006,GCA_030292115.1,1.6,CP128137.1,2539979,2586990,False,['NRPS'],47011,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030292115.1/CP128137.1.region006.gbk
CP128137.1.region007,GCA_030292115.1,1.7,CP128137.1,2611510,2621798,False,['RiPP-like'],10288,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030292115.1/CP128137.1.region007.gbk
CP128137.1.region008,GCA_030292115.1,1.8,CP128137.1,3140982,3167425,False,['lanthipeptide-class-i'],26443,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030292115.1/CP128137.1.region008.gbk
CP128137.1.region009,GCA_030292115.1,1.9,CP128137.1,3423131,3444985,False,['terpene'],21854,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030292115.1/CP128137.1.region009.gbk
CP128137.1.region010,GCA_030292115.1,1.10,CP128137.1,4880934,4908924,False,"['cyclic-lactone-autoinducer', 'lanthipeptide-class-ii']",27990,BGC0000504,cytolysin ClyLl/cytolysin ClyLs,RiPP:Lanthipeptide,0.6,bgcflow,data/interim/antismash/7.0.0/GCA_030292115.1/CP128137.1.region010.gbk
CP128137.1.region011,GCA_030292115.1,1.11,CP128137.1,5078902,5102820,False,['lassopeptide'],23918,BGC0001356,paeninodin,RiPP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030292115.1/CP128137.1.region011.gbk
CP128141.1.region001,GCA_030292115.1,2.1,CP128141.1,76066,98685,False,['lanthipeptide-class-iii'],22619,BGC0002111,andalusicin A/andalusicin B,RiPP:Lanthipeptide,0.9090909090909091,bgcflow,data/interim/antismash/7.0.0/GCA_030292115.1/CP128141.1.region001.gbk
CP128141.1.region002,GCA_030292115.1,2.2,CP128141.1,201730,267663,False,['NRPS'],65933,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030292115.1/CP128141.1.region002.gbk
CP126105.1.region001,GCA_030123305.1,1.1,CP126105.1,323410,387388,False,['NRPS'],63978,BGC0000433,surfactin,NRP:Lipopeptide,0.8260869565217391,bgcflow,data/interim/antismash/7.0.0/GCA_030123305.1/CP126105.1.region001.gbk
CP126105.1.region002,GCA_030123305.1,1.2,CP126105.1,923850,965095,False,['PKS-like'],41245,BGC0000693,butirosin A/butirosin B,Saccharide,0.07692307692307693,bgcflow,data/interim/antismash/7.0.0/GCA_030123305.1/CP126105.1.region002.gbk
CP126105.1.region003,GCA_030123305.1,1.3,CP126105.1,1049973,1067382,False,['terpene'],17409,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123305.1/CP126105.1.region003.gbk
CP126105.1.region004,GCA_030123305.1,1.4,CP126105.1,1188371,1217260,False,['lanthipeptide-class-ii'],28889,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123305.1/CP126105.1.region004.gbk
CP126105.1.region005,GCA_030123305.1,1.5,CP126105.1,1383879,1471715,False,['transAT-PKS'],87836,BGC0000181,macrolactin H,Polyketide,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030123305.1/CP126105.1.region005.gbk
CP126105.1.region006,GCA_030123305.1,1.6,CP126105.1,1691243,1791809,False,"['transAT-PKS', 'T3PKS', 'NRPS']",100566,BGC0001089,bacillaene,Polyketide+NRP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030123305.1/CP126105.1.region006.gbk
CP126105.1.region007,GCA_030123305.1,1.7,CP126105.1,1865550,1999861,False,"['NRPS', 'transAT-PKS', 'betalactone']",134311,BGC0001095,fengycin,NRP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030123305.1/CP126105.1.region007.gbk
CP126105.1.region008,GCA_030123305.1,1.8,CP126105.1,2028498,2050382,False,['terpene'],21884,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123305.1/CP126105.1.region008.gbk
CP126105.1.region009,GCA_030123305.1,1.9,CP126105.1,2113699,2154800,False,['T3PKS'],41101,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123305.1/CP126105.1.region009.gbk
CP126105.1.region010,GCA_030123305.1,1.10,CP126105.1,2282175,2375968,False,['transAT-PKS'],93793,BGC0000176,difficidin,Polyketide,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030123305.1/CP126105.1.region010.gbk
CP126105.1.region011,GCA_030123305.1,1.11,CP126105.1,3000671,3052463,False,"['NRP-metallophore', 'NRPS', 'RiPP-like']",51792,BGC0000309,bacillibactin,NRP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030123305.1/CP126105.1.region011.gbk
CP126105.1.region012,GCA_030123305.1,1.12,CP126105.1,3588772,3630191,False,['other'],41419,BGC0001184,bacilysin,Other,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030123305.1/CP126105.1.region012.gbk
CP126530.1.region001,GCA_030167075.1,1.1,CP126530.1,363550,427811,False,['NRPS'],64261,BGC0000433,surfactin,NRP:Lipopeptide,0.9130434782608695,bgcflow,data/interim/antismash/7.0.0/GCA_030167075.1/CP126530.1.region001.gbk
CP126530.1.region002,GCA_030167075.1,1.2,CP126530.1,857856,880454,False,['lanthipeptide-class-iii'],22598,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030167075.1/CP126530.1.region002.gbk
CP126530.1.region003,GCA_030167075.1,1.3,CP126530.1,1154207,1174656,False,['terpene'],20449,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030167075.1/CP126530.1.region003.gbk
CP126530.1.region004,GCA_030167075.1,1.4,CP126530.1,1771767,1878226,False,"['transAT-PKS', 'PKS-like', 'T3PKS', 'NRPS']",106459,BGC0001089,bacillaene,Polyketide+NRP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030167075.1/CP126530.1.region004.gbk
CP126530.1.region005,GCA_030167075.1,1.5,CP126530.1,2003899,2081547,False,"['NRPS', 'betalactone']",77648,BGC0001095,fengycin,NRP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030167075.1/CP126530.1.region005.gbk
CP126530.1.region006,GCA_030167075.1,1.6,CP126530.1,2149339,2171238,False,['terpene'],21899,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030167075.1/CP126530.1.region006.gbk
CP126530.1.region007,GCA_030167075.1,1.7,CP126530.1,2218753,2259851,False,['T3PKS'],41098,BGC0002432,laterocidine,NRP,0.05555555555555555,bgcflow,data/interim/antismash/7.0.0/GCA_030167075.1/CP126530.1.region007.gbk
CP126530.1.region008,GCA_030167075.1,1.8,CP126530.1,3100929,3152704,False,"['NRP-metallophore', 'NRPS']",51775,BGC0000309,bacillibactin,NRP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030167075.1/CP126530.1.region008.gbk
CP126530.1.region009,GCA_030167075.1,1.9,CP126530.1,3680659,3702272,False,['sactipeptide'],21613,BGC0000602,subtilosin A,RiPP:Thiopeptide,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030167075.1/CP126530.1.region009.gbk
CP126530.1.region010,GCA_030167075.1,1.10,CP126530.1,3703947,3745366,False,['other'],41419,BGC0001184,bacilysin,Other,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030167075.1/CP126530.1.region010.gbk
JAUCFH010000001.1.region001,GCA_030348535.1,1.1,JAUCFH010000001.1,1062070,1073632,False,['RiPP-like'],11562,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348535.1/JAUCFH010000001.1.region001.gbk
JAUCFH010000001.1.region002,GCA_030348535.1,1.2,JAUCFH010000001.1,1189821,1213356,False,['LAP'],23535,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348535.1/JAUCFH010000001.1.region002.gbk
JAUCFH010000001.1.region003,GCA_030348535.1,1.3,JAUCFH010000001.1,1830046,1843761,False,['NI-siderophore'],13715,BGC0000942,petrobactin,Other,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030348535.1/JAUCFH010000001.1.region003.gbk
JAUCFH010000001.1.region004,GCA_030348535.1,1.4,JAUCFH010000001.1,2207628,2216997,False,['RiPP-like'],9369,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348535.1/JAUCFH010000001.1.region004.gbk
JAUCFH010000001.1.region005,GCA_030348535.1,1.5,JAUCFH010000001.1,2302425,2327664,False,['betalactone'],25239,BGC0001095,fengycin,NRP,0.4,bgcflow,data/interim/antismash/7.0.0/GCA_030348535.1/JAUCFH010000001.1.region005.gbk
JAUCFH010000001.1.region006,GCA_030348535.1,1.6,JAUCFH010000001.1,2410122,2420392,False,['RiPP-like'],10270,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348535.1/JAUCFH010000001.1.region006.gbk
JAUCFH010000001.1.region007,GCA_030348535.1,1.7,JAUCFH010000001.1,3126969,3148823,False,['terpene'],21854,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348535.1/JAUCFH010000001.1.region007.gbk
JAUCFH010000001.1.region008,GCA_030348535.1,1.8,JAUCFH010000001.1,4732319,4756236,False,['lassopeptide'],23917,BGC0001356,paeninodin,RiPP,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030348535.1/JAUCFH010000001.1.region008.gbk
JAUCFH010000006.1.region001,GCA_030348535.1,3.1,JAUCFH010000006.1,15113,35863,False,['nucleoside'],20750,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348535.1/JAUCFH010000006.1.region001.gbk
JAUCFH010000006.1.region002,GCA_030348535.1,3.2,JAUCFH010000006.1,156412,168632,True,['RiPP-like'],12220,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348535.1/JAUCFH010000006.1.region002.gbk
CP126113.1.region001,GCA_030123425.1,1.1,CP126113.1,1141383,1182466,False,['T3PKS'],41083,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123425.1/CP126113.1.region001.gbk
CP126113.1.region002,GCA_030123425.1,1.2,CP126113.1,1755904,1775916,False,['terpene'],20012,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123425.1/CP126113.1.region002.gbk
CP126113.1.region003,GCA_030123425.1,1.3,CP126113.1,2050023,2073549,False,['LAP'],23526,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123425.1/CP126113.1.region003.gbk
CP126113.1.region004,GCA_030123425.1,1.4,CP126113.1,2987348,3008161,False,['terpene'],20813,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030123425.1/CP126113.1.region004.gbk
CP126113.1.region005,GCA_030123425.1,1.5,CP126113.1,3365172,3375559,False,['ectoine'],10387,BGC0000852,ectoine,Other,0.6666666666666666,bgcflow,data/interim/antismash/7.0.0/GCA_030123425.1/CP126113.1.region005.gbk
CP126521.1.region001,GCA_030167015.1,1.1,CP126521.1,193367,216318,False,['sactipeptide'],22951,BGC0000601,sporulation killing factor,RiPP:Head-to-tailcyclized peptide,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030167015.1/CP126521.1.region001.gbk
CP126521.1.region002,GCA_030167015.1,1.2,CP126521.1,347453,429566,False,['NRPS'],82113,BGC0000381,lichenysin,NRP,0.8571428571428571,bgcflow,data/interim/antismash/7.0.0/GCA_030167015.1/CP126521.1.region002.gbk
CP126521.1.region003,GCA_030167015.1,1.3,CP126521.1,643574,724140,False,"['NRPS', 'T1PKS']",80566,BGC0001059,zwittermicin A,NRP+Polyketide,0.18518518518518517,bgcflow,data/interim/antismash/7.0.0/GCA_030167015.1/CP126521.1.region003.gbk
CP126521.1.region004,GCA_030167015.1,1.4,CP126521.1,917248,938154,False,['RRE-containing'],20906,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030167015.1/CP126521.1.region004.gbk
CP126521.1.region005,GCA_030167015.1,1.5,CP126521.1,1084119,1112665,False,"['terpene', 'NI-siderophore']",28546,BGC0002683,schizokinen,Other,0.6,bgcflow,data/interim/antismash/7.0.0/GCA_030167015.1/CP126521.1.region005.gbk
CP126521.1.region006,GCA_030167015.1,1.6,CP126521.1,1829711,1856832,False,['betalactone'],27121,BGC0001095,fengycin,NRP,0.5333333333333333,bgcflow,data/interim/antismash/7.0.0/GCA_030167015.1/CP126521.1.region006.gbk
CP126521.1.region007,GCA_030167015.1,1.7,CP126521.1,1927247,1949122,False,['terpene'],21875,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030167015.1/CP126521.1.region007.gbk
CP126521.1.region008,GCA_030167015.1,1.8,CP126521.1,1987227,2028328,False,['T3PKS'],41101,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030167015.1/CP126521.1.region008.gbk
CP126521.1.region009,GCA_030167015.1,1.9,CP126521.1,2490366,2522619,False,['betalactone'],32253,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030167015.1/CP126521.1.region009.gbk
CP126521.1.region010,GCA_030167015.1,1.10,CP126521.1,3446632,3456923,False,['RiPP-like'],10291,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030167015.1/CP126521.1.region010.gbk
CP126521.1.region011,GCA_030167015.1,1.11,CP126521.1,3479922,3521344,False,['other'],41422,BGC0001184,bacilysin,Other,0.8571428571428571,bgcflow,data/interim/antismash/7.0.0/GCA_030167015.1/CP126521.1.region011.gbk
CP126521.1.region012,GCA_030167015.1,1.12,CP126521.1,3746353,3798083,False,"['NRP-metallophore', 'NRPS']",51730,BGC0002695,bacillibactin/bacillibactin E/bacillibactin F,NRP,0.8,bgcflow,data/interim/antismash/7.0.0/GCA_030167015.1/CP126521.1.region012.gbk
JAUCFN010000002.1.region001,GCA_030348415.1,1.1,JAUCFN010000002.1,345378,366205,False,['LAP'],20827,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348415.1/JAUCFN010000002.1.region001.gbk
JAUCFN010000002.1.region002,GCA_030348415.1,1.2,JAUCFN010000002.1,1207808,1231316,False,['LAP'],23508,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348415.1/JAUCFN010000002.1.region002.gbk
JAUCFN010000002.1.region003,GCA_030348415.1,1.3,JAUCFN010000002.1,1892071,1905779,False,['NI-siderophore'],13708,BGC0000942,petrobactin,Other,1.0,bgcflow,data/interim/antismash/7.0.0/GCA_030348415.1/JAUCFN010000002.1.region003.gbk
JAUCFN010000002.1.region004,GCA_030348415.1,1.4,JAUCFN010000002.1,2213515,2265284,False,"['NRP-metallophore', 'NRPS']",51769,BGC0000309,bacillibactin,NRP,0.8571428571428571,bgcflow,data/interim/antismash/7.0.0/GCA_030348415.1/JAUCFN010000002.1.region004.gbk
JAUCFN010000002.1.region005,GCA_030348415.1,1.5,JAUCFN010000002.1,2401283,2426525,False,['betalactone'],25242,BGC0001095,fengycin,NRP,0.4,bgcflow,data/interim/antismash/7.0.0/GCA_030348415.1/JAUCFN010000002.1.region005.gbk
JAUCFN010000002.1.region006,GCA_030348415.1,1.6,JAUCFN010000002.1,2491291,2500709,False,['RiPP-like'],9418,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348415.1/JAUCFN010000002.1.region006.gbk
JAUCFN010000002.1.region007,GCA_030348415.1,1.7,JAUCFN010000002.1,2602538,2612811,False,['RiPP-like'],10273,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348415.1/JAUCFN010000002.1.region007.gbk
JAUCFN010000002.1.region008,GCA_030348415.1,1.8,JAUCFN010000002.1,2629724,2676729,False,['NRPS'],47005,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348415.1/JAUCFN010000002.1.region008.gbk
JAUCFN010000002.1.region009,GCA_030348415.1,1.9,JAUCFN010000002.1,3432671,3454525,False,['terpene'],21854,BGC0000916,molybdenum cofactor,Other,0.17647058823529413,bgcflow,data/interim/antismash/7.0.0/GCA_030348415.1/JAUCFN010000002.1.region009.gbk
JAUCFN010000001.1.region001,GCA_030348415.1,2.1,JAUCFN010000001.1,58255,103475,False,['NRPS'],45220,,,,,bgcflow,data/interim/antismash/7.0.0/GCA_030348415.1/JAUCFN010000001.1.region001.gbk
